สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน(รอบ1),ผ่าน(รอบ2),คะแนนต่ำสุด,คะแนนสูงสุด,คะแนนต่ำสุด หลังประมวลผลรอบ 2,คะแนนสูงสุด หลังประมวลผลรอบ 2
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360501901501A,คณะศาสนาและปรัชญา,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาพุทธศาสตร์เพื่อการพัฒนา,,,0,15,0,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360502902501A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ,สมัครสอบเข้า,,0,50,1,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360502902501A,คณะมนุษยศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาอังกฤษ,ทุนการศึกษาต่อ มมร ล้านนา,,0,50,2,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360503900201A,คณะสังคมศาสตร์,หลักสูตรรัฐศาสตรบัณฑิต สาขาวิชารัฐศาสตร์,รอบที่ 3 Admission,,0,90,0,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360503900201A,คณะสังคมศาสตร์,หลักสูตรรัฐศาสตรบัณฑิต สาขาวิชารัฐศาสตร์,ทุนการศึกษาต่อ มมร ล้านนา,,0,90,3,1,0,88.2500,88.2500,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360504702001A,คณะศึกษาศาสตร์,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการสอนภาษาไทย (4ปี),ทุนการศึกษาต่อ มมร ล้านนา,,0,60,1,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360504702001A,คณะศึกษาศาสตร์,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการสอนภาษาไทย (4ปี),ระบบ mytcas.com,,0,60,1,1,0,52.7500,52.7500,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360504702002A,คณะศึกษาศาสตร์,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการสอนภาษาอังกฤษ (4ปี),ศึกษาศาสตรบัณฑิต (การสอนภาษาอังกฤษ),,0,60,0,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360504702002A,คณะศึกษาศาสตร์,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการสอนภาษาอังกฤษ (4ปี),ทุนการศึกษาต่อ มมร ล้านนา,,0,60,1,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360504702701A,คณะศึกษาศาสตร์,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการสอนสังคมศึกษา (4ปี),ศึกษาศาสตรบัณฑิต (การสอนสังคมศึกษา),,0,60,1,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตล้านนา,10360504702701A,คณะศึกษาศาสตร์,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการสอนสังคมศึกษา (4ปี),ทุนการศึกษาต่อ มมร ล้านนา,,0,60,2,1,0,83.2500,83.2500,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตศรีธรรมาโศกราช,10360601901501A,คณะศาสนาและปรัชญา,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาพุทธศาสตร์เพื่อการพัฒนา,Admission,,0,5,0,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตศรีธรรมาโศกราช,10360603900201A,คณะสังคมศาสตร์,หลักสูตรรัฐศาสตรบัณฑิต สาขาวิชารัฐศาสตร์,Admission,,0,15,2,1,1,73.5000,73.5000,73.5000,73.5000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตศรีธรรมาโศกราช,10360604702701A,คณะศึกษาศาสตร์,หลักสูตรศึกษาศาสตรบัณฑิต สาขาวิชาการสอนสังคมศึกษา (4ปี),Admission,,0,20,1,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตร้อยเอ็ด,10360701901501A,คณะศาสนาและปรัชญา,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา ศาสนาและวัฒนธรรม,คนดีมีที่เรียน,,0,25,0,0,0,0.0000,0.0000,0.0000,0.0000
มหาวิทยาลัยมหามกุฏราชวิทยาลัย,วิทยาเขตร้อยเอ็ด,10360703900201A,คณะสังคมศาสตร์,หลักสูตรรัฐศาสตรบัณฑิต สาขาวิชารัฐศาสตร์,คนดีมีที่เรียน,,0,90,4,1,0,58.7500,58.7500,0.0000,0.0000
